lat,lng,amenity,country,admin,name
-36.873858,174.759326,place_of_worship,NZ,Auckland,St James
-39.4944638,176.8851981,rail,NZ,Hawke's Bay,Palmerston North-Gisborne Line
-43.4980703,172.6278274,retail,NZ,Canterbury,Placemakers Cranford Street
-43.498747,172.6286753,restaurant,NZ,Canterbury,Robbies Cranford Street
-43.5129487,172.6375624,commercial,NZ,Canterbury,BP Connect Edgeware
-36.9135309,174.8101197,fuel,NZ,Auckland,g.a.s.
-36.9087798,174.7978582,place_of_worship,NZ,Auckland,Auckland Chinese Baptist Church
-37.2582151,175.0432089,rail,NZ,Waikato,North Island Main Trunk
-37.2530615,175.0366911,rail,NZ,Waikato,North Island Main Trunk
-37.2596678,175.044263,rail,NZ,Waikato,North Island Main Trunk
-37.2721628,175.0463465,rail,NZ,Waikato,North Island Main Trunk
-36.9177806,174.800904,kindergarten,NZ,Auckland,Young and Amazing
-43.1571565,172.7284132,place_of_worship,NZ,Canterbury,Holy Innocents¡¯ Church
-36.873017,174.7663397,sports_centre,NZ,Auckland,Ngatira Tennis Club
-36.9216421,174.699944,place_of_worship,NZ,Auckland,The Church of Jesus Christ of Latter-day Saints
-36.9462,174.8332537,rail,NZ,Auckland,North Island Main Trunk
-36.9419806,174.7833597,place_of_worship,NZ,Auckland,St James Anglican Church
-36.946294,174.7855093,kindergarten,NZ,Auckland,Mangere Bridge Playcentre
-36.5882068,174.6952328,supermarket,NZ,Auckland,Countdown
-36.8930058,174.7324693,park,NZ,Auckland,Watea Reserve
-36.895563,174.731646,place_of_worship,NZ,Auckland,Salvation Army Community Church
-36.9540901,174.7878204,school,NZ,Auckland,Westmount School
-36.9527639,174.7899431,school,NZ,Auckland,Pacific Christian School
-36.9610727,174.7937866,place_of_worship,NZ,Auckland,Mangere Methodist Church
-36.9587205,174.7882617,place_of_worship,NZ,Auckland,The Church of Jesus Christ of Latter-day Saints
-36.8676963,174.7607898,place_of_worship,NZ,Auckland,LIFE
-36.9394509,174.7867695,fuel,NZ,Auckland,g.a.s.
-36.909736,174.7374634,social_facility,NZ,Auckland,Gracedale
-37.805226,175.2798755,yes,NZ,Waikato,Sexual Health
-36.8877529,174.748911,fuel,NZ,Auckland,BP
-41.3179255,174.7969106,police,NZ,Wellington,Kilbernie Community Policing Centre
-36.8998655,174.7942988,place_of_worship,NZ,Auckland,St Oswald's Anglican Church
-36.8956084,174.798463,kindergarten,NZ,Auckland,The Hearing House Preschool
-36.8899581,174.7467793,place_of_worship,NZ,Auckland,Balmoral Baptist Church
-36.8896399,174.747427,police,NZ,Auckland,Balmoral Community Policing Centre
-36.8915615,174.7462975,fuel,NZ,Auckland,Mobil
-36.8862345,174.7449936,fire_station,NZ,Auckland,Balmoral Fire Station
-36.9147563,174.8383454,kindergarten,NZ,Auckland,Scribbles Early Education Centre
-36.9128814,174.8361587,school,NZ,Auckland,Sylvia Park School
-36.9398204,174.8449986,kindergarten,NZ,Auckland,Church Street Childcare Centre
-36.9404581,174.8425273,kindergarten,NZ,Auckland,Blossoms Educare
-36.9544678,174.8492496,kindergarten,NZ,Auckland,Blossoms Educare
-37.0564345,174.956175,kindergarten,NZ,Auckland,Blossoms Educare
-37.0001807,174.8850983,kindergarten,NZ,Auckland,Blossoms Educare
-37.0004803,174.8850442,kindergarten,NZ,Auckland,Manukau Central Kindergarten
-37.2014154,174.9006545,kindergarten,NZ,Auckland,Blossoms Educare
-36.8850499,174.7392115,fuel,NZ,Auckland,Caltex
-36.8880376,174.7463306,place_of_worship,NZ,Auckland,Wiremu Street Bible Chapel
-36.8865809,174.7471585,fast_food,NZ,Auckland,KFC
-36.8913841,174.7456957,place_of_worship,NZ,Auckland,Church of the Nazarene
-39.6447157,176.8447998,yes,NZ,Hawke's Bay,Hastings zone substation
-41.080903,175.4588794,supermarket,NZ,Wellington,FreshChoice
-36.8989988,174.7566203,fuel,NZ,Auckland,BP
-36.8824147,174.73091,fuel,NZ,Auckland,Mobil
-36.8957603,174.775312,kindergarten,NZ,Auckland,Gardner Road Kindergarten
-36.8876216,174.7354524,kindergarten,NZ,Auckland,KiNZ Sandringham
-36.9549622,174.8734535,university,NZ,Auckland,Manukau Institute of Technology
-36.9646757,174.9315022,kindergarten,NZ,Auckland,KiNZ Mission Heights
-36.8660264,174.7896095,kindergarten,NZ,Auckland,Newmarket Playcentre
-36.8655829,174.7892028,kindergarten,NZ,Auckland,Poppies Kindergarten
-36.8180918,174.4406835,camp_site,NZ,Auckland,Houghtons Bush Camp
-38.1083161,176.8159502,school,NZ,Bay of Plenty,Te Mahoe School
-37.0663499,174.9616643,place_of_worship,NZ,Auckland,The Church of Jesus Christ of Latter Day Saints
-37.0670453,174.9708801,park,NZ,Auckland,Redcrest Link Reserve
-36.8909196,174.7358865,residential,NZ,Auckland,Abbeyfield House
-36.8919539,174.7353314,community_centre,NZ,Auckland,Sandringham Community Centre
-36.8961903,174.7336554,place_of_worship,NZ,Auckland,Saint Martin's Anglican Church At Saint Chad
-36.8787216,174.7514816,social_facility,NZ,Auckland,Auckland Addiction Services
-41.1410896,175.3126285,golf_course,NZ,Wellington,Featherston Golf Course
-41.1170103,175.3282955,playground,NZ,Wellington,Childrens playground
-41.1173684,175.3271338,pitch,NZ,Wellington,Skate Park
-41.1385153,175.35218,school,NZ,Wellington,South Featherston School
-36.9054186,174.7465546,kindergarten,NZ,Auckland,Akarana Avenue Kindergarten
-36.9039757,174.7473485,yes,NZ,Auckland,Winstone Park Tennis Club
-36.9018211,174.7244277,place_of_worship,NZ,Auckland,Masjid E Umar
-37.6976852,176.165274,parking,NZ,Bay of Plenty,Memorial Park
-36.9632956,174.8140051,place_of_worship,NZ,Auckland,Parish of Saint Therese
-45.4154352,167.7100423,place_of_worship,NZ,Southland,Lakeside Presbyterian Church
-45.4122258,167.7220756,chalet,NZ,Southland,Birchwoid Cottages
-36.8481293,174.7314902,school,NZ,Auckland,NZ School of Accupuncture
-41.3077305,173.2321208,school,NZ,Nelson,Nayland Primary School
-41.3167028,173.2313394,school,NZ,Nelson,Stoke School
-41.3350221,173.2058231,school,NZ,Nelson,Garin College
-41.3373551,173.1938169,school,NZ,Tasman,St Pauls
-41.3130625,173.2345219,pitch,NZ,Nelson,Tennis Courts
-41.3092387,173.2397434,playground,NZ,Nelson,Ngaio Street playground
-41.114678,173.0122203,supermarket,NZ,Tasman,New World
-41.1089189,173.0096147,pitch,NZ,Tasman,Tennis Courts
-43.4895686,172.5665083,restaurant,NZ,Canterbury,Terra Viva
-43.4056164,172.6233353,school,NZ,Canterbury,Clarkville School
-40.9256422,174.9996263,rail,NZ,Wellington,North Island Main Trunk
-40.9181318,175.0057053,rail,NZ,Wellington,North Island Main Trunk
-40.9060204,175.0164953,rail,NZ,Wellington,North Island Main Trunk
-41.1582606,175.0147508,yes,NZ,Wellington,Pinehaven Scout Hall
-41.1516181,175.0118362,yes,NZ,Wellington,Silverstream Scout Hall
-41.129529,175.05145,yes,NZ,Wellington,1st Upper Hutt Scout Hall
-41.1207373,175.088625,gym,NZ,Wellington,Rimutaka Gym
-41.1058106,175.088373,yes,NZ,Wellington,Totara Park Scout Hall
-41.0976021,175.0919061,yes,NZ,Wellington,Rimutaka Scout Hall
-41.1169937,175.0554983,yes,NZ,Wellington,Heretaunga Scout Hall
-36.8310165,174.6216962,place_of_worship,NZ,Auckland,Church of Good Shepherd
-36.8264644,174.6234391,place_of_worship,NZ,Auckland,Church of Jesus Christ of Latter Day Saints
-36.8160757,174.6252472,park,NZ,Auckland,Griffin Reserve
-36.8242522,174.6252383,public_building,NZ,Auckland,Moire Road Community Hall
-36.8169983,174.623107,place_of_worship,NZ,Auckland,North West Baptist Church
-36.8168926,174.6350405,pitch,NZ,Auckland,Tennis Courts
-36.8194161,174.6296565,place_of_worship,NZ,Auckland,West Harbour Alliance Church
-36.8184113,174.6158294,fire_station,NZ,Auckland,West Harbour Fire Station
-37.3048463,174.9336543,parcel,NZ,Waikato,Kyalami Farm
-36.903839,174.7417358,bank,NZ,Auckland,ANZ Mt Roskill
-36.9037081,174.7417561,bank,NZ,Auckland,ASB Mt Roskill
-36.9029209,174.7425689,bank,NZ,Auckland,BNZ
-35.1159011,173.2726876,place_of_worship,NZ,Northland,St Saviours
-35.1540907,173.1617041,golf_course,NZ,Northland,Kaitaia Golf Course
-35.1580288,173.1600884,yes,NZ,Northland,Kaitaia Golf Club
-35.1712886,173.1538668,cafe,NZ,Northland,Gumdiggers
-35.170965,173.1468445,yes,NZ,Northland,Korou Kore Marae
-35.1722523,173.1543152,kindergarten,NZ,Northland,Sandhoppers
-35.1703884,173.1535198,kindergarten,NZ,Northland,Playcentre
-35.170404,173.1535873,kindergarten,NZ,Northland,Ahipara Playcentre
-35.1705572,173.1529429,fast_food,NZ,Northland,Bidz Takeaways
-35.1618642,173.1558215,park,NZ,Northland,Ahipara Beach Domain
-41.2700682,173.9086085,guest_house,NZ,Marlborough,Tirimoana House
-36.894792,174.7144595,kindergarten,NZ,Auckland,Owairaka Kindergarten
-36.8806895,174.783795,kindergarten,NZ,Auckland,ABC Epsom
-36.886191,174.7783762,hospital,NZ,Auckland,Elizabeth Knox Home and Hospital
-36.8730973,174.7612856,college,NZ,Auckland,Wesley Institute of Learning
-37.8264089,175.2248531,place_of_worship,NZ,Waikato,Hamilton New Zealand Temple
-45.8576725,170.5303559,park,NZ,Otago,Tannock Glen
-44.8373512,169.4116075,yes,NZ,Otago,Tarras General Store
-45.036187,169.1939971,fuel,NZ,Otago,BP 2Go
-36.9301381,174.7301876,kindergarten,NZ,Auckland,Childsplay Unlimited
-41.3079357,174.8242435,yes,NZ,Wellington,Miramar Tennis Club
-43.0294128,171.630712,guest_house,NZ,Canterbury,Arthurs Pass Eco Lodge
-36.8814445,174.7488763,dentist,NZ,Auckland,All Smiles Dental
-36.8755731,174.7508782,supermarket,NZ,Auckland,Dominion Road Bulk Foods
-36.9128651,174.7444675,kindergarten,NZ,Auckland,Mount Roskill Early Childhood Centre
-36.4282213,174.7234012,school,NZ,Auckland,Snells Beach School
-36.4280125,174.7306445,school,NZ,Auckland,Mahurangi Christian School
-34.4303119,172.6823931,parking,NZ,Northland,Cape Reinga
-36.9217297,174.800752,fuel,NZ,Auckland,Mobil
-36.9265363,174.7941181,fuel,NZ,Auckland,Z
-37.103503,174.9527593,rail,NZ,Auckland,North Island Main Trunk
-41.0895786,175.4497326,park,NZ,Wellington,Arbor Reserve
-36.9426816,174.7877684,kindergarten,NZ,Auckland,Small Kauri Early Childhood Education
-41.2531752,174.8044835,yes,NZ,Wellington,Kaiwharawhara rail traction substation
-40.9366976,174.9950861,yes,NZ,Wellington,Raumati rail traction substation
-41.1233859,174.8502046,yes,NZ,Wellington,Paremata rail traction substation
-41.0942829,174.8679077,yes,NZ,Wellington,Mana rail traction substation
-41.1680165,174.8289616,yes,NZ,Wellington,Tawa rail cross-tie substation
-36.9188104,174.7136051,kindergarten,NZ,Auckland,Magic Kingdom Childcare
-36.9193983,174.7126163,social_facility,NZ,Auckland,Sunset Rest Home and Hospital
-36.865951,174.5746219,rail,NZ,Auckland,North Auckland Line
-41.1519355,175.0114988,playground,NZ,Wellington,Dunns Park Playground
-36.9005931,174.720139,fuel,NZ,Auckland,Caltex
-36.9000691,174.7212058,doctors,NZ,Auckland,Stoddard Road Medical Centre
-41.154683,175.0083875,park,NZ,Wellington,Duncraig Park
-36.782123,174.7228283,mall,NZ,Auckland,Westfield Glenfield
-36.7286263,174.7086639,mall,NZ,Auckland,Westfield Albany
-36.9129336,174.8010941,place_of_worship,NZ,Auckland,St Stephen's Church
-36.8950203,174.8003165,fuel,NZ,Auckland,Z
-36.8846088,174.7170262,place_of_worship,NZ,Auckland,Mount Albert Presbyterian Church
-36.8673688,174.7775341,bar,NZ,Auckland,The Lumsden Freehouse
-40.9857718,174.9568018,rail,NZ,Wellington,North Island Main Trunk
-41.0089167,174.9241931,rail,NZ,Wellington,North Island Main Trunk
-40.9481728,174.9903749,rail,NZ,Wellington,North Island Main Trunk
-40.9870826,174.9542538,rail,NZ,Wellington,North Island Main Trunk
-40.9685421,174.9843741,rail,NZ,Wellington,North Island Main Trunk
-41.0824871,175.4350118,abandoned,NZ,Wellington,Greytown Woodside Trail
-41.0727405,175.4130524,abandoned,NZ,Wellington,Greytown Woodside Trail
-38.1683494,175.8454343,rail,NZ,Waikato,Kinleith Branch
-36.784232,174.7538866,commercial,NZ,Auckland,Q4 on The Boulevard
-36.784324,174.7530103,commercial,NZ,Auckland,Sovereign House
-36.8715045,174.7773119,bank,NZ,Auckland,ASB
-36.8717411,174.8218428,park,NZ,Auckland,Bonnie Brae Reserve
-36.8965213,174.7168564,place_of_worship,NZ,Auckland,Hosanna World Harvest Church
-36.8706793,174.7786729,rail,NZ,Auckland,North Auckland Line
-36.8695303,174.7789315,rail,NZ,Auckland,North Auckland Line
-36.8835804,174.787725,rail,NZ,Auckland,North Auckland Line
-36.8836094,174.7878107,rail,NZ,Auckland,North Auckland Line
-36.8686397,174.7790667,rail,NZ,Auckland,North Auckland Line
-36.9420639,174.8436275,parking,NZ,Auckland,For Carl's Jr. Fast Food
-36.9916546,174.790727,parking,NZ,Auckland,Vehicle Storage
-36.9994,174.7944431,theme_park,NZ,Auckland,Butterfly Creek
-36.9985424,174.7888286,hotel,NZ,Auckland,Ibis Budget
-37.0040822,174.7832178,hotel,NZ,Auckland,Novotel
-36.9949953,174.7907418,park,NZ,Auckland,Runway Mountain Bike Park
-36.9980546,174.791385,pitch,NZ,Auckland,The Footy Field
-36.9980938,174.793824,park,NZ,Auckland,The Outdoor Gallery
-36.9990189,174.7897026,college,NZ,Auckland,Travel Careers & Training
-36.8092674,174.6042937,doityourself,NZ,Auckland,Mitre10 Mega
-36.820509,174.6086335,supermarket,NZ,Auckland,Pak'n' Save
-37.7823072,175.2538741,rail,NZ,Waikato,North Island Main Trunk
-37.7890695,175.2700151,rail,NZ,Waikato,East Coast Main Trunk
-37.786274,175.25882,rail,NZ,Waikato,North Island Main Trunk
-37.7847652,175.2823038,rail,NZ,Waikato,East Coast Main Trunk
-37.782317,175.2538158,rail,NZ,Waikato,North Island Main Trunk
-37.7863033,175.2587858,rail,NZ,Waikato,North Island Main Trunk
-37.7872096,175.2600473,rail,NZ,Waikato,North Island Main Trunk
-37.7815785,175.2530103,rail,NZ,Waikato,North Island Main Trunk
-37.7823155,175.2537517,rail,NZ,Waikato,North Island Main Trunk
-37.780865,175.252034,rail,NZ,Waikato,North Island Main Trunk
-37.7653132,175.241874,rail,NZ,Waikato,North Island Main Trunk
-37.7652994,175.2419136,rail,NZ,Waikato,North Island Main Trunk
-37.6995176,175.1908115,rail,NZ,Waikato,North Island Main Trunk
-37.6994951,175.1908382,rail,NZ,Waikato,North Island Main Trunk
-36.8669616,174.75995,proposed,NZ,Auckland,Auckland City Rail Link
-36.868337,174.7614152,proposed,NZ,Auckland,Auckland City Rail Link
-45.4213719,167.7162705,hotel,NZ,Southland,Lakeside Motels & Apartments
-43.5240795,172.5849068,parking,NZ,Canterbury,Geography / Sociology / Psychology Car Park
-45.248068,169.3852877,commercial,NZ,Otago,Office
-45.0380565,168.6425104,hotel,NZ,Otago,Heritage Hotel
-36.9188351,174.7544202,kindergarten,NZ,Auckland,Hillsborough Playcentre
-41.2292833,173.9955621,restaurant,NZ,Marlborough,Lochmara Lodge
-36.730009,174.6978751,place_of_worship,NZ,Auckland,Albany Presbyterian Church
-36.8618801,174.8744592,place_of_worship,NZ,Auckland,Glendowie Presbyterian Church
-36.8786755,174.8666288,place_of_worship,NZ,Auckland,Saint Marys Anglican and Methodist
-36.8539519,174.8597288,place_of_worship,NZ,Auckland,Saint Philip's Anglican
-36.8677845,174.8458122,place_of_worship,NZ,Auckland,Saint Thomas Anglican
-36.8546812,174.8603765,place_of_worship,NZ,Auckland,St Heliers Presbyterian Church
-36.8792815,174.6350156,park,NZ,Auckland,Neweys Corner
-36.8753718,174.7089758,yes,NZ,Auckland,17
-36.876839,174.6297916,place_of_worship,NZ,Auckland,Saint Michael Anglican
-36.2571033,175.4732518,school,NZ,Auckland,Kaitoke School
-36.3124887,175.4946695,school,NZ,Auckland,Mulberry Grove School
-34.8297156,173.4057243,yes,NZ,Northland,Office
-36.8839681,174.7479391,place_of_worship,NZ,Auckland,Anglican Church of St Alban the Martyr
-38.2447515,176.7712251,rail,NZ,Bay of Plenty,Murupara Branch
-43.6158292,172.6440544,house,NZ,Canterbury,Fernhill
-36.8741853,174.6452448,place_of_worship,NZ,Auckland,Te Atatu Congregational Church
-37.0232133,174.8960437,rail,NZ,Auckland,North Island Main Trunk
-37.0280497,174.9022308,rail,NZ,Auckland,North Island Main Trunk
-36.9137684,174.739214,place_of_worship,NZ,Auckland,Congregational Christian Church of Samoa
-36.9153915,174.7301672,place_of_worship,NZ,Auckland,Roskill Baptist Church
-36.9013472,174.7223607,place_of_worship,NZ,Auckland,Auckland Samoan Assembly of God
-43.6288481,171.6422916,hostel,NZ,Canterbury,Alpenhorn Shalet
-39.0602577,174.1980597,rail,NZ,Taranaki,Marton New Plymouth Line
-36.9140502,174.754175,fuel,NZ,Auckland,BP
-37.7799173,175.2751118,charity,NZ,Waikato,Gateway Op Shop & Books
-37.779406,175.2741796,bar,NZ,Waikato,The Helm
-37.7798668,175.2742095,department_store,NZ,Waikato,Briscoes
-37.7490189,175.2453007,place_of_worship,NZ,Waikato,The Church of Jesus Christ of Latter-day Saints
-40.8909936,174.9804846,attraction,NZ,Wellington,Kapiti Island Tours
-37.7730827,175.4544656,school,NZ,Waikato,Tauwhare School
-37.8027907,175.3934839,school,NZ,Waikato,Matangi School
-37.7995265,175.2993878,nursing_home,NZ,Waikato,Eventhorpe Rest Home and Hospital
-34.8968443,173.0851853,camp_site,NZ,Northland,Utea Park - camping & cabins
-41.2930047,174.7346363,parking,NZ,Wellington,Middle car park
-36.9225661,174.7544915,place_of_worship,NZ,Auckland,Saint David in the Field Methodist/Presbyterian
-36.925963,174.7451322,place_of_worship,NZ,Auckland,Methodist Church of Samoa [NZ]
-36.9283808,174.7461687,place_of_worship,NZ,Auckland,Saint John Vianney Catholic
-36.8575056,174.7499503,place_of_worship,NZ,Auckland,Kingdom Hall of Jehovah's Witnesses
-36.8525956,174.7437379,place_of_worship,NZ,Auckland,Al-Masjid Al Jamie
-36.8586212,174.7474031,fuel,NZ,Auckland,Z
-36.8456156,174.737839,fuel,NZ,Auckland,BP
-36.9950406,174.882189,narrow_gauge,NZ,Auckland,Corkscrew Rollercoaster
-36.9952306,174.8818914,narrow_gauge,NZ,Auckland,Corkscrew Rollercoaster
-36.9949775,174.8817179,narrow_gauge,NZ,Auckland,Corkscrew Rollercoaster
-36.9689161,174.9095773,park,NZ,Auckland,Barry Curtis Park
-36.9737825,174.9180314,kindergarten,NZ,Auckland,Edukids Flat Bush
-36.837136,174.6430962,pitch,NZ,Auckland,Cricket Nets
-36.8506954,174.745071,place_of_worship,NZ,Auckland,Saint Johns Methodist Ponsonby
-36.7989314,174.6467685,public_building,NZ,Auckland,Hobsonville Hall
-36.8016266,174.64021,public_building,NZ,Auckland,Hobsonville RSA
-36.7891249,174.6722223,parking,NZ,Auckland,Park and Ride
-35.1077615,173.8412309,camp_site,NZ,Northland,Lonsdale Outdoor Education Park
-35.2838581,174.0897489,playground,NZ,Northland,school playground
-35.2840078,174.090426,playground,NZ,Northland,school playground
-38.9833156,175.8128489,hostel,NZ,Waikato,Lazy Dog Backpackers
-40.8693142,175.0435698,recycling,NZ,Wellington,Recycling Station
-40.9017383,175.0866822,church,NZ,Wellington,St Johns
-36.8574208,174.7405472,yes,NZ,Auckland,Carlile House
-36.861018,174.7332641,place_of_worship,NZ,Auckland,Grey Lynn Community Church
-36.8635173,174.7306225,place_of_worship,NZ,Auckland,The Church of Jesus Christ of Latter Day Saints
-36.8574751,174.7407723,place_of_worship,NZ,Auckland,United Church of Tonga
-36.8544615,174.7455608,fire_station,NZ,Auckland,Ponsonby Fire Station
-36.857614,174.7483036,yes,NZ,Auckland,International Food Court
-36.753464,174.7071633,pub,NZ,Auckland,Bar Africa
-36.7522506,174.7040412,fire_station,NZ,Auckland,Albany Fire Station
-36.7476724,174.6962153,yes,NZ,Auckland,Easiyo
-43.5675878,172.6876337,office,NZ,Canterbury,Connetics Ltd
-36.8417454,174.7623504,commercial,NZ,,Floating Pavilion
-36.5828117,174.69447,park,NZ,Auckland,Rememberance Reserve
-37.0442511,174.9195711,doityourself,NZ,Auckland,Bunnings Warehouse
-37.0605765,174.940494,place_of_worship,NZ,Auckland,Papakura Anglican Church
-37.0661088,174.9546714,convenience,NZ,Auckland,Papakura Supervalue Supermarket
-37.0428334,174.9164533,place_of_worship,NZ,Auckland,Saint Aidan's Presbyterian Church
-37.0661122,174.9426974,place_of_worship,NZ,Auckland,Saint Marys Catholic Church
-37.0608148,174.9407718,place_of_worship,NZ,Auckland,Selwyn Chapel
-37.0467661,174.9213665,park,NZ,Auckland,Waimana Reserve
-37.0557057,174.9335671,hospital,NZ,Auckland,Awhinatia Health Centre
-37.0583173,174.9396717,place_of_worship,NZ,Auckland,First Presbyterian Church
-37.0563489,174.9340124,hospital,NZ,Auckland,Papakura Private Hospital
-37.0571915,174.9395869,fire_station,NZ,Auckland,Papakura Fire Station
-36.9616211,174.9079288,place_of_worship,NZ,Auckland,Saint Pauls Anglican
-41.1659628,174.8315519,pitch,NZ,Wellington,Tawa College Sports Fields
-41.1076542,174.8659604,yes,NZ,Wellington,Mitre10
-36.8964557,174.8328109,place_of_worship,NZ,Auckland,Mountainside Lutheran Church
-36.8545797,174.851716,bicycle,NZ,Auckland,Hot Cycles
-36.8924819,174.8374905,bicycle,NZ,Auckland,Saint Cycles
-36.7913804,174.6870386,place_of_worship,NZ,Auckland,Beach Haven Methodist Church
-36.7913857,174.6872101,place_of_worship,NZ,Auckland,Beach Haven Methodist Hall
-36.8050456,174.7047161,place_of_worship,NZ,Auckland,Birkenhead Baptist Church
-36.8058529,174.7063287,place_of_worship,NZ,Auckland,Congergational Christian Church Samoa
-36.7900344,174.6794603,park,NZ,Auckland,Hilders Park
-36.7894979,174.6932896,place_of_worship,NZ,Auckland,Maria Assumpta Catholic Church
-36.7980537,174.6899212,place_of_worship,NZ,Auckland,The Church of Jesus Christ of Latter-day Saints
-36.8096834,174.725958,place_of_worship,NZ,Auckland,Birkenhead Methodist Church
-36.811079,174.7159147,fire_station,NZ,Auckland,Birkenhead Fire Station
-36.8135359,174.7286147,place_of_worship,NZ,Auckland,All Saints Anglican
-36.8137131,174.7279497,place_of_worship,NZ,Auckland,Saint Andrews Presbyterian Church
-36.8115492,174.7424483,place_of_worship,NZ,Auckland,Anglican Church of St john the Baptist
-36.7888469,174.7611263,place_of_worship,NZ,Auckland,Church of Latter Day Saints
-36.7967285,174.7779746,supermarket,NZ,Auckland,Countdown
-36.8102494,174.7398598,place_of_worship,NZ,Auckland,Saint Aidans Presbyterian Church
-36.7985773,174.7776465,place_of_worship,NZ,Auckland,Takapuna Bible Church
-36.7919742,174.7740574,place_of_worship,NZ,Auckland,Takapuna Methodist Church
-36.43272,174.7435399,slipway,NZ,Auckland,Boat Ramp
-43.6297774,172.7269839,school,NZ,Canterbury,Diamond Harbour School
-43.6253778,172.7421483,pitch,NZ,Canterbury,Diamond Harbour bowls club
-36.8022734,174.7746518,park,NZ,Auckland,Laketown Green
-36.8076424,174.789382,place_of_worship,NZ,Auckland,Saint Margarets Presbyterian
-36.8035892,174.7934949,park,NZ,Auckland,Winscombe Cove
-43.628199,172.7309588,place_of_worship,NZ,Canterbury,St Andrew's community church
-43.6281034,172.730612,fire_station,NZ,Canterbury,Diamond Harbour volunteer fire brigade
-43.3031462,172.5988953,electronics,NZ,Canterbury,Noel Leeming
-43.3042813,172.5991107,department_store,NZ,Canterbury,The Warehouse
-43.3024802,172.5993784,stationery,NZ,Canterbury,Warehouse Stationery
-43.303546,172.5957352,bank,NZ,Canterbury,ANZ Bank
-43.3023081,172.5983205,bakery,NZ,Canterbury,Artisan
-43.3054359,172.5948874,supermarket,NZ,Canterbury,Countdown
-43.3023825,172.5999069,yes,NZ,Canterbury,Ministry of Social Development
-43.3126215,172.6056728,nature_reserve,NZ,Canterbury,Northbrook Wetlands
-43.3026415,172.5986613,car_parts,NZ,Canterbury,Repco
-43.3054508,172.5931083,park,NZ,Canterbury,Victoria Park
-43.3030505,172.595334,yes,NZ,Canterbury,The Gables
-43.3034478,172.5960399,bank,NZ,Canterbury,Heartland Bank
-43.5298438,172.6224969,restaurant,NZ,Canterbury,Ilex
-43.5298996,172.6211387,greenhouse,NZ,Canterbury,Cuningham House
-43.5296503,172.6212392,greenhouse,NZ,Canterbury,Townend House
-43.5296515,172.6209873,greenhouse,NZ,Canterbury,Gilpin House
-43.5294491,172.6211274,greenhouse,NZ,Canterbury,Fern House
-39.0645764,174.0915865,hostel,NZ,Taranaki,Sunflower Lodge
-40.8611615,173.0007459,parking,NZ,Tasman,Awaroa Carpark
-36.8423674,174.7411279,social_facility,NZ,Auckland,Little Sisters Of The Poor
-43.5297357,172.6207804,greenhouse,NZ,Canterbury,Foweraker House
-40.9499571,175.6587734,yes,NZ,Wellington,Wairarapa Times Age
-36.932419,174.6468212,park,NZ,Auckland,Eddies Bush
-36.8823082,174.7010099,place_of_worship,NZ,Auckland,Waterview Methodist Church
-36.7735832,174.7657341,place_of_worship,NZ,Auckland,Milford Baptist Church
-36.7415375,174.7470155,place_of_worship,NZ,Auckland,Mairangi Bay Community Church
-36.7481988,174.7396446,place_of_worship,NZ,Auckland,Church of Jesus Christ of Latter Day Saints
-43.6251586,172.7401955,post_office,NZ,Canterbury,Diamond Harbour post office
-43.6252264,172.7401411,cafe,NZ,Canterbury,Chalfont Cafe
-43.6252743,172.7401043,convenience,NZ,Canterbury,Country store
-43.6263077,172.7404285,community_centre,NZ,Canterbury,Diamond Harbour community hall
-43.626406,172.7404254,library,NZ,Canterbury,Diamond Harbour library
-43.6264019,172.7407049,yes,NZ,Canterbury,Diamond Harbour rugby club
-43.6249878,172.7423757,pitch,NZ,Canterbury,Diamond Harbour croquet club
-43.6266909,172.7399608,doctors,NZ,Canterbury,Diamond Harbour medical centre
-36.7473743,174.7610565,place_of_worship,NZ,Auckland,Methodist Church
-36.718703,174.722866,place_of_worship,NZ,Auckland,Northcross Community Church
-36.7689509,174.7195186,place_of_worship,NZ,Auckland,Glenfield Baptist Church
-36.7799496,174.7286547,place_of_worship,NZ,Auckland,Glenfield Presbyterian Church
-36.7763276,174.7218871,place_of_worship,NZ,Auckland,Saint Barnabas Anglican Church
-36.7955008,174.7360014,place_of_worship,NZ,Auckland,Northcote Baptist
-36.7460154,174.7357626,supermarket,NZ,Auckland,Nosh Food Market
-36.7357325,174.7279865,yes,NZ,Auckland,Apollo Medical Centre
-36.7493639,174.7263174,doityourself,NZ,Auckland,Bunnings Warehouse
-36.7363052,174.7274318,yes,NZ,Auckland,Saint John Ambulance
-36.7326655,174.7093462,yes,NZ,Auckland,ANZ Building
-36.7392724,174.7162238,doityourself,NZ,Auckland,Carters
-36.7428858,174.7215753,place_of_worship,NZ,Auckland,Life Church
-39.7258012,176.9769939,camp_site,NZ,Hawke's Bay,Ocean 87
-43.2996577,172.5817091,school,NZ,Canterbury,Ashgrove School
-43.3247653,172.5970113,doityourself,NZ,Canterbury,Mitre 10
-37.0221991,175.8587814,playground,NZ,Waikato,Pauanui Skate Park
-41.5922237,171.8920492,hostel,NZ,West Coast,The Old Slaughterhouse
-42.5207567,172.8303616,hotel,NZ,Canterbury,Heritage Hotel Hanmer Springs
-36.8527987,174.6342233,yes,NZ,Auckland,Davis Funeral Home
-36.7687537,174.7383138,doityourself,NZ,Auckland,Placemakers
